id	camera_l	semantic	depth	qw	qx	qy	qz	tx	ty	tz
1157	JPEGImages/040004_043.jpg	SegmentationClass/040004_043.png	Depth/depth_1157.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1158	JPEGImages/040004_044.jpg	SegmentationClass/040004_044.png	Depth/depth_1158.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1159	JPEGImages/040004_045.jpg	SegmentationClass/040004_045.png	Depth/depth_1159.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1160	JPEGImages/040004_046.jpg	SegmentationClass/040004_046.png	Depth/depth_1160.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1161	JPEGImages/040004_047.jpg	SegmentationClass/040004_047.png	Depth/depth_1161.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1162	JPEGImages/040004_048.jpg	SegmentationClass/040004_048.png	Depth/depth_1162.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1163	JPEGImages/040004_049.jpg	SegmentationClass/040004_049.png	Depth/depth_1163.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1164	JPEGImages/040004_050.jpg	SegmentationClass/040004_050.png	Depth/depth_1164.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1165	JPEGImages/040004_051.jpg	SegmentationClass/040004_051.png	Depth/depth_1165.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1166	JPEGImages/040004_052.jpg	SegmentationClass/040004_052.png	Depth/depth_1166.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1167	JPEGImages/040004_053.jpg	SegmentationClass/040004_053.png	Depth/depth_1167.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1168	JPEGImages/040004_054.jpg	SegmentationClass/040004_054.png	Depth/depth_1168.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1169	JPEGImages/040004_055.jpg	SegmentationClass/040004_055.png	Depth/depth_1169.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1170	JPEGImages/040004_056.jpg	SegmentationClass/040004_056.png	Depth/depth_1170.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1171	JPEGImages/040004_057.jpg	SegmentationClass/040004_057.png	Depth/depth_1171.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1172	JPEGImages/040004_058.jpg	SegmentationClass/040004_058.png	Depth/depth_1172.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1173	JPEGImages/040004_059.jpg	SegmentationClass/040004_059.png	Depth/depth_1173.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1174	JPEGImages/040004_060.jpg	SegmentationClass/040004_060.png	Depth/depth_1174.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1175	JPEGImages/040004_061.jpg	SegmentationClass/040004_061.png	Depth/depth_1175.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1176	JPEGImages/040004_062.jpg	SegmentationClass/040004_062.png	Depth/depth_1176.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1177	JPEGImages/040004_063.jpg	SegmentationClass/040004_063.png	Depth/depth_1177.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1178	JPEGImages/040004_064.jpg	SegmentationClass/040004_064.png	Depth/depth_1178.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1179	JPEGImages/040005_001.jpg	SegmentationClass/040005_001.png	Depth/depth_1179.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1180	JPEGImages/040005_002.jpg	SegmentationClass/040005_002.png	Depth/depth_1180.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1181	JPEGImages/040005_003.jpg	SegmentationClass/040005_003.png	Depth/depth_1181.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1182	JPEGImages/040005_004.jpg	SegmentationClass/040005_004.png	Depth/depth_1182.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1183	JPEGImages/040005_005.jpg	SegmentationClass/040005_005.png	Depth/depth_1183.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1184	JPEGImages/040005_006.jpg	SegmentationClass/040005_006.png	Depth/depth_1184.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1185	JPEGImages/040005_007.jpg	SegmentationClass/040005_007.png	Depth/depth_1185.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1186	JPEGImages/040005_008.jpg	SegmentationClass/040005_008.png	Depth/depth_1186.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1187	JPEGImages/040005_009.jpg	SegmentationClass/040005_009.png	Depth/depth_1187.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1188	JPEGImages/040005_010.jpg	SegmentationClass/040005_010.png	Depth/depth_1188.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1189	JPEGImages/040005_011.jpg	SegmentationClass/040005_011.png	Depth/depth_1189.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1190	JPEGImages/040005_012.jpg	SegmentationClass/040005_012.png	Depth/depth_1190.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1191	JPEGImages/040005_013.jpg	SegmentationClass/040005_013.png	Depth/depth_1191.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1192	JPEGImages/040005_014.jpg	SegmentationClass/040005_014.png	Depth/depth_1192.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1193	JPEGImages/040005_015.jpg	SegmentationClass/040005_015.png	Depth/depth_1193.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1194	JPEGImages/040005_016.jpg	SegmentationClass/040005_016.png	Depth/depth_1194.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1195	JPEGImages/040005_017.jpg	SegmentationClass/040005_017.png	Depth/depth_1195.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1196	JPEGImages/040005_018.jpg	SegmentationClass/040005_018.png	Depth/depth_1196.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1197	JPEGImages/040005_019.jpg	SegmentationClass/040005_019.png	Depth/depth_1197.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1198	JPEGImages/040005_020.jpg	SegmentationClass/040005_020.png	Depth/depth_1198.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1199	JPEGImages/040005_021.jpg	SegmentationClass/040005_021.png	Depth/depth_1199.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1200	JPEGImages/040005_022.jpg	SegmentationClass/040005_022.png	Depth/depth_1200.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1201	JPEGImages/040005_023.jpg	SegmentationClass/040005_023.png	Depth/depth_1201.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1202	JPEGImages/040005_024.jpg	SegmentationClass/040005_024.png	Depth/depth_1202.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1203	JPEGImages/040005_025.jpg	SegmentationClass/040005_025.png	Depth/depth_1203.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1204	JPEGImages/040005_026.jpg	SegmentationClass/040005_026.png	Depth/depth_1204.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1205	JPEGImages/040005_027.jpg	SegmentationClass/040005_027.png	Depth/depth_1205.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1206	JPEGImages/040005_028.jpg	SegmentationClass/040005_028.png	Depth/depth_1206.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1207	JPEGImages/040005_029.jpg	SegmentationClass/040005_029.png	Depth/depth_1207.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1208	JPEGImages/040005_030.jpg	SegmentationClass/040005_030.png	Depth/depth_1208.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1209	JPEGImages/040005_031.jpg	SegmentationClass/040005_031.png	Depth/depth_1209.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1210	JPEGImages/040005_032.jpg	SegmentationClass/040005_032.png	Depth/depth_1210.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1211	JPEGImages/040005_033.jpg	SegmentationClass/040005_033.png	Depth/depth_1211.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1212	JPEGImages/040005_034.jpg	SegmentationClass/040005_034.png	Depth/depth_1212.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1213	JPEGImages/040005_035.jpg	SegmentationClass/040005_035.png	Depth/depth_1213.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1214	JPEGImages/040005_036.jpg	SegmentationClass/040005_036.png	Depth/depth_1214.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1215	JPEGImages/040005_037.jpg	SegmentationClass/040005_037.png	Depth/depth_1215.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1216	JPEGImages/040005_038.jpg	SegmentationClass/040005_038.png	Depth/depth_1216.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1217	JPEGImages/040005_039.jpg	SegmentationClass/040005_039.png	Depth/depth_1217.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1218	JPEGImages/040005_040.jpg	SegmentationClass/040005_040.png	Depth/depth_1218.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1219	JPEGImages/040005_041.jpg	SegmentationClass/040005_041.png	Depth/depth_1219.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1220	JPEGImages/040005_042.jpg	SegmentationClass/040005_042.png	Depth/depth_1220.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1221	JPEGImages/040005_043.jpg	SegmentationClass/040005_043.png	Depth/depth_1221.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1222	JPEGImages/040005_044.jpg	SegmentationClass/040005_044.png	Depth/depth_1222.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1223	JPEGImages/040005_045.jpg	SegmentationClass/040005_045.png	Depth/depth_1223.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1224	JPEGImages/040005_046.jpg	SegmentationClass/040005_046.png	Depth/depth_1224.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1225	JPEGImages/040005_047.jpg	SegmentationClass/040005_047.png	Depth/depth_1225.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1226	JPEGImages/040005_048.jpg	SegmentationClass/040005_048.png	Depth/depth_1226.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1227	JPEGImages/040005_049.jpg	SegmentationClass/040005_049.png	Depth/depth_1227.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1228	JPEGImages/040005_050.jpg	SegmentationClass/040005_050.png	Depth/depth_1228.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1229	JPEGImages/040005_051.jpg	SegmentationClass/040005_051.png	Depth/depth_1229.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1230	JPEGImages/040005_052.jpg	SegmentationClass/040005_052.png	Depth/depth_1230.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1231	JPEGImages/040005_053.jpg	SegmentationClass/040005_053.png	Depth/depth_1231.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1232	JPEGImages/040005_054.jpg	SegmentationClass/040005_054.png	Depth/depth_1232.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1233	JPEGImages/040005_055.jpg	SegmentationClass/040005_055.png	Depth/depth_1233.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1234	JPEGImages/040005_056.jpg	SegmentationClass/040005_056.png	Depth/depth_1234.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1235	JPEGImages/040005_057.jpg	SegmentationClass/040005_057.png	Depth/depth_1235.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1236	JPEGImages/040005_058.jpg	SegmentationClass/040005_058.png	Depth/depth_1236.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1237	JPEGImages/040005_059.jpg	SegmentationClass/040005_059.png	Depth/depth_1237.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1238	JPEGImages/040005_060.jpg	SegmentationClass/040005_060.png	Depth/depth_1238.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1239	JPEGImages/040005_061.jpg	SegmentationClass/040005_061.png	Depth/depth_1239.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1240	JPEGImages/040005_062.jpg	SegmentationClass/040005_062.png	Depth/depth_1240.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1241	JPEGImages/040005_063.jpg	SegmentationClass/040005_063.png	Depth/depth_1241.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1242	JPEGImages/040005_064.jpg	SegmentationClass/040005_064.png	Depth/depth_1242.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1243	JPEGImages/040005_065.jpg	SegmentationClass/040005_065.png	Depth/depth_1243.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1244	JPEGImages/040005_066.jpg	SegmentationClass/040005_066.png	Depth/depth_1244.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1245	JPEGImages/040005_067.jpg	SegmentationClass/040005_067.png	Depth/depth_1245.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1246	JPEGImages/040005_068.jpg	SegmentationClass/040005_068.png	Depth/depth_1246.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1247	JPEGImages/040005_069.jpg	SegmentationClass/040005_069.png	Depth/depth_1247.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1248	JPEGImages/040005_070.jpg	SegmentationClass/040005_070.png	Depth/depth_1248.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1249	JPEGImages/040005_071.jpg	SegmentationClass/040005_071.png	Depth/depth_1249.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1250	JPEGImages/040005_072.jpg	SegmentationClass/040005_072.png	Depth/depth_1250.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1251	JPEGImages/040005_073.jpg	SegmentationClass/040005_073.png	Depth/depth_1251.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1252	JPEGImages/040005_074.jpg	SegmentationClass/040005_074.png	Depth/depth_1252.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1253	JPEGImages/040005_075.jpg	SegmentationClass/040005_075.png	Depth/depth_1253.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1254	JPEGImages/040005_076.jpg	SegmentationClass/040005_076.png	Depth/depth_1254.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1255	JPEGImages/040005_077.jpg	SegmentationClass/040005_077.png	Depth/depth_1255.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1256	JPEGImages/040005_078.jpg	SegmentationClass/040005_078.png	Depth/depth_1256.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1257	JPEGImages/040005_079.jpg	SegmentationClass/040005_079.png	Depth/depth_1257.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1258	JPEGImages/040005_080.jpg	SegmentationClass/040005_080.png	Depth/depth_1258.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1259	JPEGImages/040005_081.jpg	SegmentationClass/040005_081.png	Depth/depth_1259.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1260	JPEGImages/040005_082.jpg	SegmentationClass/040005_082.png	Depth/depth_1260.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1261	JPEGImages/040005_083.jpg	SegmentationClass/040005_083.png	Depth/depth_1261.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1262	JPEGImages/040005_084.jpg	SegmentationClass/040005_084.png	Depth/depth_1262.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1263	JPEGImages/040005_085.jpg	SegmentationClass/040005_085.png	Depth/depth_1263.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1264	JPEGImages/040005_086.jpg	SegmentationClass/040005_086.png	Depth/depth_1264.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1265	JPEGImages/040005_087.jpg	SegmentationClass/040005_087.png	Depth/depth_1265.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1266	JPEGImages/040005_088.jpg	SegmentationClass/040005_088.png	Depth/depth_1266.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1267	JPEGImages/040005_089.jpg	SegmentationClass/040005_089.png	Depth/depth_1267.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1268	JPEGImages/040005_090.jpg	SegmentationClass/040005_090.png	Depth/depth_1268.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1269	JPEGImages/040005_091.jpg	SegmentationClass/040005_091.png	Depth/depth_1269.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1270	JPEGImages/041000_001.jpg	SegmentationClass/041000_001.png	Depth/depth_1270.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1271	JPEGImages/041000_002.jpg	SegmentationClass/041000_002.png	Depth/depth_1271.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1272	JPEGImages/041000_003.jpg	SegmentationClass/041000_003.png	Depth/depth_1272.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1273	JPEGImages/041000_004.jpg	SegmentationClass/041000_004.png	Depth/depth_1273.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1274	JPEGImages/041000_005.jpg	SegmentationClass/041000_005.png	Depth/depth_1274.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1275	JPEGImages/041000_006.jpg	SegmentationClass/041000_006.png	Depth/depth_1275.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1276	JPEGImages/041000_007.jpg	SegmentationClass/041000_007.png	Depth/depth_1276.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1277	JPEGImages/041000_008.jpg	SegmentationClass/041000_008.png	Depth/depth_1277.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1278	JPEGImages/041000_009.jpg	SegmentationClass/041000_009.png	Depth/depth_1278.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1279	JPEGImages/041000_010.jpg	SegmentationClass/041000_010.png	Depth/depth_1279.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1280	JPEGImages/041000_011.jpg	SegmentationClass/041000_011.png	Depth/depth_1280.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1281	JPEGImages/041000_012.jpg	SegmentationClass/041000_012.png	Depth/depth_1281.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1282	JPEGImages/041000_013.jpg	SegmentationClass/041000_013.png	Depth/depth_1282.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1283	JPEGImages/041000_014.jpg	SegmentationClass/041000_014.png	Depth/depth_1283.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1284	JPEGImages/041000_015.jpg	SegmentationClass/041000_015.png	Depth/depth_1284.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1285	JPEGImages/041000_016.jpg	SegmentationClass/041000_016.png	Depth/depth_1285.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1286	JPEGImages/041000_017.jpg	SegmentationClass/041000_017.png	Depth/depth_1286.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1287	JPEGImages/041000_018.jpg	SegmentationClass/041000_018.png	Depth/depth_1287.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1288	JPEGImages/041000_019.jpg	SegmentationClass/041000_019.png	Depth/depth_1288.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1289	JPEGImages/041000_020.jpg	SegmentationClass/041000_020.png	Depth/depth_1289.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1290	JPEGImages/041000_021.jpg	SegmentationClass/041000_021.png	Depth/depth_1290.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1291	JPEGImages/041000_022.jpg	SegmentationClass/041000_022.png	Depth/depth_1291.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1292	JPEGImages/041000_023.jpg	SegmentationClass/041000_023.png	Depth/depth_1292.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1293	JPEGImages/041000_024.jpg	SegmentationClass/041000_024.png	Depth/depth_1293.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1294	JPEGImages/041000_025.jpg	SegmentationClass/041000_025.png	Depth/depth_1294.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1295	JPEGImages/041000_026.jpg	SegmentationClass/041000_026.png	Depth/depth_1295.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1296	JPEGImages/041000_027.jpg	SegmentationClass/041000_027.png	Depth/depth_1296.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1297	JPEGImages/041000_028.jpg	SegmentationClass/041000_028.png	Depth/depth_1297.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1298	JPEGImages/041000_029.jpg	SegmentationClass/041000_029.png	Depth/depth_1298.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1299	JPEGImages/041000_030.jpg	SegmentationClass/041000_030.png	Depth/depth_1299.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1300	JPEGImages/041000_031.jpg	SegmentationClass/041000_031.png	Depth/depth_1300.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1301	JPEGImages/041000_032.jpg	SegmentationClass/041000_032.png	Depth/depth_1301.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1302	JPEGImages/041000_033.jpg	SegmentationClass/041000_033.png	Depth/depth_1302.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1303	JPEGImages/041000_034.jpg	SegmentationClass/041000_034.png	Depth/depth_1303.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1304	JPEGImages/041000_035.jpg	SegmentationClass/041000_035.png	Depth/depth_1304.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1305	JPEGImages/041000_036.jpg	SegmentationClass/041000_036.png	Depth/depth_1305.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1306	JPEGImages/041000_037.jpg	SegmentationClass/041000_037.png	Depth/depth_1306.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1307	JPEGImages/041000_038.jpg	SegmentationClass/041000_038.png	Depth/depth_1307.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1308	JPEGImages/041000_039.jpg	SegmentationClass/041000_039.png	Depth/depth_1308.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1309	JPEGImages/041000_040.jpg	SegmentationClass/041000_040.png	Depth/depth_1309.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1310	JPEGImages/041000_041.jpg	SegmentationClass/041000_041.png	Depth/depth_1310.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1311	JPEGImages/041000_042.jpg	SegmentationClass/041000_042.png	Depth/depth_1311.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1312	JPEGImages/041000_043.jpg	SegmentationClass/041000_043.png	Depth/depth_1312.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1313	JPEGImages/041000_044.jpg	SegmentationClass/041000_044.png	Depth/depth_1313.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1314	JPEGImages/041000_045.jpg	SegmentationClass/041000_045.png	Depth/depth_1314.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1315	JPEGImages/041000_046.jpg	SegmentationClass/041000_046.png	Depth/depth_1315.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1316	JPEGImages/041000_047.jpg	SegmentationClass/041000_047.png	Depth/depth_1316.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1317	JPEGImages/041000_048.jpg	SegmentationClass/041000_048.png	Depth/depth_1317.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1318	JPEGImages/041000_049.jpg	SegmentationClass/041000_049.png	Depth/depth_1318.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1319	JPEGImages/041000_050.jpg	SegmentationClass/041000_050.png	Depth/depth_1319.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1320	JPEGImages/041000_051.jpg	SegmentationClass/041000_051.png	Depth/depth_1320.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1321	JPEGImages/041000_052.jpg	SegmentationClass/041000_052.png	Depth/depth_1321.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1322	JPEGImages/041000_053.jpg	SegmentationClass/041000_053.png	Depth/depth_1322.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1323	JPEGImages/041000_054.jpg	SegmentationClass/041000_054.png	Depth/depth_1323.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1324	JPEGImages/041000_055.jpg	SegmentationClass/041000_055.png	Depth/depth_1324.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1325	JPEGImages/041000_056.jpg	SegmentationClass/041000_056.png	Depth/depth_1325.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1326	JPEGImages/041000_057.jpg	SegmentationClass/041000_057.png	Depth/depth_1326.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
